p.accession,p.type,target.LPGF,decoy.LPGF,qcPass,qcType
NP_001137324.1,master,inf,0.1793900047540009,true,tb
NP_001137247.1,master,inf,0.4163489801368565,true,tb
NP_001137140.1,master,7.201260257784767,0.33517791588720763,true,tb
NP_001137139.1,master,6.115096872336334,0.366226522069671,true,tb
NP_775838.3,master,7.0536756330863275,0.29374757766344817,true,tb
NP_056236.2,master,inf,0.30540938258002553,true,tb
NP_085152.2,master,inf,0.16875700681149414,true,tb
NP_001136202.1,master,8.87522268587168,1.0124666456475622,true,tb
NP_001136157.1,master,inf,1.0130409397673292,true,tb
NP_001136156.1,master,4.344864000457567,0.0906933272614358,true,tb
NP_001860.2,master,2.7021097769712874,1.2862333843160028,true,tb
NP_001136120.1,master,inf,1.6489199547766231,true,tb
NP_115883.2,master,inf,0.019510986761195292,true,tb
NP_001136117.1,master,4.319740077816875,0.2807864467762429,true,tb
NP_065804.2,master,5.190890088347792,0.40510083916895057,true,tb
NP_001136113.1,master,9.515148911024372,0.3830002127769221,true,tb
NP_060439.2,master,inf,0.0822913694438859,true,tb
NP_057164.3,master,inf,0.2311499424989032,true,tb
NP_060867.2,master,inf,1.9338737069618392,true,tb
NP_443094.3,master,14.778498511135323,0.060596953631402474,true,tb
NP_060668.2,master,inf,0.16085870087573753,true,tb
NP_001136013.1,master,inf,0.20906489815438026,true,tb
NP_115497.4,master,inf,0.1947677330075428,true,tb
NP_001135972.1,master,inf,0.667966560543041,true,tb
NP_055514.3,master,inf,0.4975199655627318,true,tb
NP_001135943.1,master,inf,0.1835528839317287,true,tb
NP_003931.2,master,inf,0.09277241445273264,true,tb
NP_005861.2,master,inf,1.0879152638906573,true,tb
NP_001135904.1,master,inf,0.24788907770838206,true,tb
NP_001135887.1,master,7.963108984586822,0.319502469348562,true,tb
NP_001135779.1,master,inf,0.027705818411366358,true,tb
NP_001135768.1,master,inf,0.2429762779109688,true,tb
NP_055385.3,master,7.1089800382492765,0.2523490589899524,true,tb
NP_001135758.1,master,inf,0.2155625540812195,true,tb
NP_002901.2,master,inf,0.43521407699446185,true,tb
NP_689822.2,master,6.504199529858928,0.1572345245723434,true,tb
NP_001074294.2,master,inf,0.1554472604821288,true,tb
NP_001131147.1,master,inf,1.3784399277212571,true,tb
NP_001131077.1,master,inf,1.076506356987545,true,tb
NP_001131022.1,master,5.867745077744269,0.7441439339499134,true,tb
NP_001130047.1,master,inf,0.3588180973318645,true,tb
NP_001129970.1,master,7.76816425902633,0.0627225429911559,true,tb
NP_001129737.1,master,inf,0.0781217098186252,true,tb
NP_001129690.1,master,inf,0.26912870769196245,true,tb
NP_115511.3,master,2.4841439454629257,0.8806823494469005,true,tb
NP_001129666.1,master,inf,0.15179220178280495,true,tb
NP_775837.2,master,inf,0.20109517636884966,true,tb
NP_694957.3,master,inf,0.1557248285599899,true,tb
NP_001129676.1,master,inf,0.10479940532562647,true,tb
NP_001129675.1,master,inf,0.12018305855578673,true,tb
NP_001129628.1,master,inf,0.20031338031020374,true,tb
NP_001129478.1,master,inf,0.6082795323056748,true,tb
NP_001129522.1,master,inf,1.1813283081580257,true,tb
NP_001129516.1,master,inf,0.012461588464542985,true,tb
NP_001269160.1,master,inf,0.07052021406983801,true,tb
NP_001269122.1,master,inf,0.00031208662037927117,true,tb
NP_000480.3,master,7.221270779206589,0.07074900206538044,true,tb
NP_000256.4,master,inf,0.14614650339604598,true,tb
NP_001268374.1,master,8.252619467759539,0.0964965187742172,true,tb
NP_001268358.1,master,6.624848179560238,0.20691310559615209,true,tb
NP_777582.4,master,inf,0.4961120971219516,true,tb
NP_112598.3,master,inf,1.0209997975573433,true,tb
NP_001265867.1,master,5.759734035786999,0.04230823419086238,true,tb
NP_001139110.2,master,9.08120173296898,0.64030260399824,true,tb
NP_001265645.1,master,4.696370627925424,0.7535268737321792,true,tb
NP_001265585.1,master,inf,0.020750439034442077,true,tb
NP_001265553.1,master,inf,0.004031656174964732,true,tb
NP_001265488.1,master,inf,0.2967949728038236,true,tb
NP_001265485.1,master,inf,0.15368421956613418,true,tb
NP_001265484.1,master,5.895137771104642,1.2732054552320684,true,tb
NP_001265432.1,master,12.954155692711685,0.012974540957867351,true,tb
NP_001265362.1,master,inf,0.9513835169377104,true,tb
NP_003829.3,master,inf,0.3708647549423165,true,tb
NP_001265210.1,master,inf,0.2389769360885548,true,tb
NP_001265199.1,master,4.370765322736658,0.2889360770073696,true,tb
NP_001265191.1,master,inf,0.7993978033961235,true,tb
NP_001265184.1,master,inf,0.08773669019587386,true,tb
NP_001265174.1,master,inf,0.416847746029408,true,tb
NP_001265124.1,master,inf,0.4651481539390081,true,tb
NP_001265048.1,master,10.8638380805461,0.061813232004809336,true,tb
NP_001264900.1,master,inf,0.1782763377857208,true,tb
NP_001264335.1,master,9.429909404827685,0.015359098031135762,true,tb
NP_001264044.1,master,-0.3783000274303709,-1.4142315119676758,true,tb
NP_001264012.1,master,6.445407311249378,0.016038835902482524,true,tb
NP_001263368.1,master,inf,0.12862204626430174,true,tb
NP_001275685.1,master,10.71224714916636,0.4566991409044151,true,tb
NP_001275512.1,master,9.795620895721534,0.17516924338283207,true,tb
NP_001274672.1,master,8.01461724093823,0.022691495757791315,true,tb
NP_001274456.1,master,6.2007995872928845,1.1399802430325725,true,tb
NP_001263309.1,master,inf,0.6975414902625058,true,tb
NP_001258982.1,master,5.7491886465402455,0.19567208500432684,true,tb
NP_001258980.1,master,11.97340563279265,0.10662921998135444,true,tb
NP_001258942.1,master,inf,1.3455004373656174,true,tb
NP_001258965.1,master,inf,0.40112285838849415,true,tb
NP_001258907.1,master,inf,0.24617525227418136,true,tb
NP_001258888.1,master,9.913661238446359,0.14203562175439952,true,tb
NP_001258803.1,master,inf,0.4149510478737753,true,tb
NP_001258769.1,master,4.611112745358811,0.15568960319477218,true,tb
NP_001258762.1,master,5.283381346890248,0.07672346126655688,true,tb
NP_001258691.1,master,7.418740498162492,0.06245076191819358,true,tb
NP_001258680.1,master,inf,0.0008693247250717719,true,tb
NP_001257927.1,master,7.231801059132378,0.07073461230611887,true,tb
NP_001257889.1,master,inf,0.15583315110724758,true,tb
NP_945327.2,master,inf,0.025054527298657595,true,tb
NP_001257551.1,master,inf,0.07274122928401996,true,tb
NP_001257480.1,master,inf,0.425028837327302,true,tb
NP_001257367.1,master,12.167838348045445,0.4023708644961087,true,tb
NP_001257460.1,master,inf,1.7253808384412417,true,tb
NP_001257412.1,master,inf,0.6220512760645431,true,tb
NP_001257411.1,master,inf,1.186997095358928,true,tb
NP_002379.3,master,inf,0.6959958244413008,true,tb
NP_003398.2,master,inf,0.4111317759911784,true,tb
NP_001254739.1,master,inf,0.040474831832973374,true,tb
NP_001909.3,master,inf,0.4280274708879589,true,tb
NP_001254652.1,master,10.296458124018836,1.4975152687692959,true,tb
NP_001254638.1,master,inf,0.044965486505320465,true,tb
NP_001244286.1,master,inf,0.013585378198735749,true,tb
NP_001252531.1,master,inf,0.06792007435669316,true,tb
NP_001252530.1,master,inf,1.1386352308422456,true,tb
NP_003380.3,master,inf,0.15999805237022036,true,tb
NP_001129284.1,master,inf,0.2288742004501157,true,tb
NP_001129248.1,master,4.358024500841301,0.032385477537711815,true,tb
NP_000311.2,master,inf,0.11234709736832076,true,tb
NP_055484.3,master,inf,0.39795508605031576,true,tb
NP_005481.2,master,inf,0.5069643536701285,true,tb
NP_001129134.1,master,8.53051183174241,1.3036660194021563,true,tb
NP_001129101.1,master,13.222196010368036,0.2925594022532027,true,tb
NP_001032895.2,master,inf,1.7319117056001214,true,tb
NP_003189.2,master,inf,0.4512254718360969,true,tb
NP_001129058.1,master,13.433451686486967,0.7673817653256734,true,tb
NP_001129047.1,master,8.897680347357731,0.5775559337941569,true,tb
NP_001129042.1,master,9.582429231167806,0.2707493502009998,true,tb
NP_996801.2,master,11.463116014820333,0.6632624562587217,true,tb
NP_001128680.1,master,inf,0.10043311752972583,true,tb
NP_694985.29,master,inf,0.040804410389709014,true,tb
NP_001128690.1,master,inf,1.0998740515454986,true,tb
NP_940848.2,master,12.59097779029886,0.4348607369027155,true,tb
NP_612442.2,master,inf,0.34121711350239337,true,tb
NP_001128650.1,master,1.971890628142864,0.29956754657837537,true,tb
NP_710156.3,master,inf,0.06282960655231945,true,tb
NP_078828.2,master,8.703686896011199,0.4306224823164048,true,tb
NP_065998.3,master,inf,0.26897255188020497,true,tb
NP_005138.3,master,7.655308171497621,0.2191783807078025,true,tb
NP_003575.2,master,inf,0.1760522945770126,true,tb
NP_000345.2,master,inf,0.6638965408134101,true,tb
NP_065910.3,master,inf,0.24893804373543005,true,tb
NP_060220.3,master,inf,0.4508322396391932,true,tb
NP_065875.3,master,inf,0.26146696650078954,true,tb
NP_940927.2,master,inf,0.8644365649075059,true,tb
NP_001128342.1,master,inf,0.18569706583901407,true,tb
NP_112597.3,master,9.759515230752275,1.1749904188699098,true,tb
NP_001128179.1,master,inf,0.5165876333844919,true,tb
NP_001128144.1,master,8.638343829612165,0.0008764370429371101,true,tb
NP_001127965.1,master,inf,0.14623198133943965,true,tb
NP_848591.2,master,inf,0.24420733814857595,true,tb
NP_006755.4,master,inf,0.00240498287950686,true,tb
NP_776185.2,master,inf,0.19632560214433756,true,tb
NP_001127951.1,master,inf,0.8276784009814075,true,tb
NP_001127911.1,master,4.909634864968474,0.26388786835179984,true,tb
NP_001127909.1,master,5.955278938515444,0.2843329999268857,true,tb
NP_001127892.1,master,3.8476401311322053,0.2966080593892806,true,tb
NP_001127812.1,master,inf,0.5751145641094115,true,tb
NP_001073991.2,master,6.251732531959353,0.11315974154172433,true,tb
NP_001127768.1,master,inf,0.6324655566613728,true,tb
NP_001127703.1,master,14.030310484129119,0.06583185631252005,true,tb
NP_001127694.1,master,8.241448609240972,0.13046198482710136,true,tb
NP_001124508.1,master,inf,0.13933831180695014,true,tb
NP_055953.3,master,inf,0.06484874583224515,true,tb
NP_001124435.1,master,5.981473937289696,1.9224207030102043,true,tb
NP_001124333.1,master,5.374764259196365,0.6209236447088838,true,tb
NP_001124322.1,master,inf,0.5469177281992039,true,tb
NP_002797.3,master,inf,0.3205535198802497,true,tb
NP_001124181.1,master,6.811343037390801,0.3078130533614929,true,tb
NP_001124173.1,master,inf,1.3739087033823825,true,tb
NP_005654.3,master,inf,0.7727893577518982,true,tb
NP_001124000.1,master,8.870027790252752,0.22882791593370816,true,tb
NP_008958.2,master,inf,0.5770830742496744,true,tb
NP_001123920.1,master,3.68465362386774,0.04644183969599777,true,tb
NP_694992.2,master,inf,0.29530755698519073,true,tb
NP_631898.3,master,inf,0.47905184856749,true,tb
NP_055640.2,master,inf,0.10147177633836872,true,tb
NP_000672.3,master,inf,0.009883026525811255,true,tb
NP_065170.2,master,10.87410759112296,0.617746867719936,true,tb
NP_061072.3,master,9.18563143012315,0.008196843771673165,true,tb
NP_006322.4,master,inf,0.4168809482849176,true,tb
NP_001123614.1,master,inf,0.1075968603187643,true,tb
NP_851999.2,master,7.001547244090271,0.1481300968430226,true,tb
NP_653195.2,master,4.573767641556438,0.09929807184517317,true,tb
NP_795713.2,master,4.888918673311641,0.1929344879422165,true,tb
NP_057060.2,master,inf,0.1575458378485763,true,tb
NP_056445.3,master,inf,0.16752290588459945,true,tb
NP_001123554.1,master,inf,0.9880908093739301,true,tb
NP_001123497.1,master,13.135045834649134,0.3254282802182069,true,tb
NP_859075.2,master,inf,1.7887923853747107,true,tb
NP_004477.3,master,inf,0.3589204255436514,true,tb
NP_060117.3,master,inf,0.17600613113625022,true,tb
NP_002667.2,master,inf,0.010900236457247685,true,tb
NP_002637.3,master,inf,0.9581318922840856,true,tb
NP_002106.2,master,inf,0.09729197588691776,true,tb
NP_060388.2,master,inf,0.1103449984349904,true,tb
NP_938204.2,master,6.349690654667188,0.15961646499847573,true,tb
NP_002757.2,master,inf,0.3496396604531888,true,tb
NP_689749.3,master,5.917605571729612,0.7270322560765188,true,tb
NP_653173.1,master,11.25994947817173,1.2469240821925824,true,tb
NP_660160.2,master,inf,0.21060435516476814,true,tb
NP_001123292.1,master,2.6103344645234494,0.03152614816850593,true,tb
NP_277053.2,master,inf,0.3481693812659607,true,tb
NP_054760.3,master,inf,0.09175942995657516,true,tb
NP_001123237.1,master,inf,0.5608577959090749,true,tb
NP_001122404.1,master,inf,0.09755057246054176,true,tb
NP_001122400.1,master,inf,0.09110820343156638,true,tb
NP_001122386.1,master,inf,1.0007641027291416,true,tb
NP_001122322.1,master,inf,1.5047561335265838,true,tb
NP_001122305.1,master,inf,0.4144922229391816,true,tb
NP_071349.3,master,inf,1.2223276840168729,true,tb
NP_003604.3,master,inf,0.38630365560497903,true,tb
NP_006447.2,master,7.885391957260704,0.3345406193492271,true,tb
NP_001252524.1,master,inf,0.5188563113218919,true,tb
NP_001248762.1,master,9.71679427455244,1.302798564513679,true,tb
NP_001248342.1,master,11.87736725977995,0.6023007296746622,true,tb
NP_001245366.1,master,9.867386732206585,0.0954117931168876,true,tb
NP_001245303.1,master,7.978393376065255,0.22144461913037589,true,tb
NP_001245288.1,master,inf,0.3418095729834684,true,tb
NP_001245259.1,master,11.011085361584772,0.2284061087467759,true,tb
NP_001245260.1,master,7.2411237146039396,0.20343393994221048,true,tb
NP_001245258.1,master,11.001700505280073,0.17737165968809068,true,tb
NP_001245201.1,master,inf,0.017491038758137515,true,tb
NP_001245177.1,master,inf,0.6388727892922585,true,tb
NP_001244222.1,master,inf,0.16280433570126604,true,tb
NP_004883.3,master,inf,0.17026697203462685,true,tb
NP_277052.1,master,inf,0.5607725467437541,true,tb
NP_001244110.1,master,inf,0.21173799138603866,true,tb
NP_001244063.1,master,7.0184193646052995,0.2912579413130719,true,tb
NP_001244031.1,master,inf,0.2747659847494387,true,tb
NP_001244030.1,master,5.228670919818381,0.4430712980073294,true,tb
NP_001243893.1,master,7.019828813754183,0.022820565544608703,true,tb
NP_612377.4,master,inf,0.6049248397548274,true,tb
NP_001243692.1,master,10.572255682254236,0.086126658100718,true,tb
NP_001243338.1,master,inf,0.2433345388237171,true,tb
NP_001243351.1,master,inf,0.08652594804059148,true,tb
NP_001243239.1,master,inf,0.1409856135558576,true,tb
NP_001243196.1,master,inf,0.0964587515274004,true,tb
NP_005955.3,master,8.659954620900589,-0.5552224854840704,true,tb
NP_065996.1,master,inf,1.2341896063739417,true,tb
NP_004246.2,master,inf,1.3837109236752134,true,tb
NP_001122082.1,master,inf,0.09838979013314957,true,tb
NP_060092.2,master,inf,0.0876194684106583,true,tb
NP_001011713.2,master,inf,0.7113437368466751,true,tb
NP_071895.3,master,inf,0.5131177858480446,true,tb
NP_001011709.2,master,2.4036811329804433,0.15995710545611064,true,tb
NP_001121777.1,master,8.30578066748789,0.0016702456989360552,true,tb
NP_077302.3,master,inf,0.4743639452690347,true,tb
NP_064508.3,master,inf,0.2843791619151713,true,tb
NP_060579.3,master,inf,0.13340552224922042,true,tb
NP_006417.2,master,8.838246402074214,0.378813305671128,true,tb
NP_060671.3,master,8.701540526108317,0.31200963070789745,true,tb
NP_115881.3,master,inf,0.8218303308132542,true,tb
NP_055482.2,master,4.190898717455637,0.3459096653728007,true,tb
NP_078788.2,master,2.1541146199213737,0.5888282742229792,true,tb
NP_003722.2,master,inf,0.19900118559859825,true,tb
NP_116258.2,master,8.942878108701958,0.13331822076489347,true,tb
NP_112157.2,master,9.194650104473887,0.08473616251570774,true,tb
NP_001121678.1,master,inf,0.02305402102920352,true,tb
NP_001121675.1,master,10.837650123640248,0.6573155567162937,true,tb
NP_001121631.1,master,inf,0.0009497753257045523,true,tb
NP_003288.2,master,4.520179834567474,0.4597912631218453,true,tb
NP_116211.2,master,6.123894949044956,0.09523860487291992,true,tb
NP_001121613.1,master,inf,0.021896880453670785,true,tb
NP_000149.3,master,inf,0.5857012153092361,true,tb
NP_057494.3,master,14.079528506799305,1.0158394133412558,true,tb
NP_690005.2,master,inf,0.265950745590308,true,tb
NP_001121557.1,master,inf,0.29442172077570844,true,tb
NP_001108603.2,master,inf,0.03251557620416327,true,tb
NP_689929.2,master,inf,0.006690235667769169,true,tb
NP_775829.2,master,inf,0.194810862543373,true,tb
NP_612638.3,master,inf,0.1302391976000662,true,tb
NP_001121170.1,master,inf,0.008024949001102025,true,tb
NP_001121123.1,master,9.0253445970223,0.04665099419455415,true,tb
NP_001121121.1,master,7.24762069536067,0.6922769360062675,true,tb
NP_055819.2,master,inf,0.5296482450712356,true,tb
NP_001120925.1,master,inf,1.2141553344335902,true,tb
NP_001120920.1,master,inf,0.33597282606424106,true,tb
NP_003052.2,master,1.9596873339298653,0.13619616848594218,true,tb
NP_061978.6,master,inf,0.08049935609110376,true,tb
NP_653230.2,master,4.029541423454702,0.8712510995764615,true,tb
NP_835224.3,master,inf,0.3597136709413733,true,tb
NP_066575.2,master,inf,0.0647594492873653,true,tb
NP_055662.3,master,11.890431397727886,0.16548096557432573,true,tb
NP_112190.2,master,5.9719991482439205,0.41749356553179495,true,tb
NP_110381.2,master,inf,0.9010896743909836,true,tb
NP_060930.3,master,inf,0.04733670784568896,true,tb
NP_071768.3,master,inf,0.3700500634239337,true,tb
NP_060016.3,master,inf,0.5473566359517541,true,tb
NP_004679.2,master,inf,0.16637468788735096,true,tb
NP_932068.2,master,8.543289842866615,1.035973570124737,true,tb
NP_060108.2,master,inf,0.30751459874490983,true,tb
NP_115990.3,master,inf,0.06332420429688931,true,tb
NP_064582.2,master,inf,1.3844892843219525,true,tb
NP_997235.3,master,4.933197339626722,0.3470486440211442,true,tb
NP_003670.2,master,2.132808266725492,0.1656195080664825,true,tb
NP_001120700.1,master,inf,1.1159016122779686,true,tb
NP_997192.2,master,inf,0.3011462530142956,true,tb
NP_001120729.1,master,inf,0.8691533536497271,true,tb
NP_001120691.1,master,9.082582757165806,0.5173537014678964,true,tb
NP_079368.3,master,inf,1.2643855087432658,true,tb
NP_005735.2,master,inf,0.02570383198172053,true,tb
NP_872308.2,master,inf,0.296324820963896,true,tb
NP_001120685.1,master,7.614026766159107,0.4179871635812488,true,tb
NP_038460.4,master,inf,0.26863922694441483,true,tb
NP_001120669.1,master,6.932425012846247,0.5190149892706074,true,tb
NP_036419.3,master,inf,0.24882557119618814,true,tb
NP_001119811.1,master,12.305742061818108,0.3085977499124264,true,tb
NP_001119809.1,master,9.60129110310941,0.09045349728138022,true,tb
NP_077718.3,master,inf,0.020639146245444447,true,tb
NP_001119603.1,master,inf,0.0279718455032365,true,tb
NP_077002.2,master,inf,0.8556919856587103,true,tb
NP_001119653.1,master,10.470802843486622,2.1817098331086062,true,tb
NP_005821.2,master,inf,0.22410120060564445,true,tb
NP_057055.2,master,inf,0.5769737366160714,true,tb
NP_116219.2,master,inf,0.14334177280960553,true,tb
NP_115758.3,master,inf,0.04690324095814822,true,tb
NP_689656.2,master,inf,0.6078880896581432,true,tb
NP_071751.3,master,6.995045987972263,0.7141013638088899,true,tb
NP_001119578.1,master,6.975860306864079,0.33542642854366683,true,tb
NP_078846.2,master,inf,0.29289129721149904,true,tb
NP_001119535.1,master,inf,0.14990413585216553,true,tb
NP_055639.2,master,inf,0.08523768536664801,true,tb
NP_055680.3,master,inf,0.6025299533096298,true,tb
NP_076994.2,master,inf,0.46572646205953905,true,tb
NP_001116437.1,master,inf,0.03472619687704876,true,tb
NP_005872.2,master,inf,0.6015335369869782,true,tb
NP_064583.2,master,inf,0.05569476925691653,true,tb
NP_001116428.1,master,10.428573748850251,0.06974116374065396,true,tb
NP_002964.3,master,7.603710475270224,5.871893216075589,true,tb
NP_078820.2,master,inf,0.6857029771387039,true,tb
NP_060739.2,master,inf,0.057377011017080926,true,tb
NP_001116325.1,master,inf,1.2678775271999867,true,tb
NP_116225.2,master,inf,0.12742614570073288,true,tb
NP_060826.2,master,inf,0.17774069858484148,true,tb
NP_000431.2,master,0.18965770855599956,1.0321259834397989,false,db
NP_001116224.1,master,inf,0.5307167532929816,true,tb
NP_008846.2,master,inf,0.3393306373372379,true,tb
NP_065143.2,master,inf,0.4798152504294457,true,tb
NP_065114.3,master,inf,0.19689308863980493,true,tb
NP_001092286.2,master,inf,0.2513226358983651,true,tb
NP_001073964.2,master,inf,0.3400310720023453,true,tb
NP_115867.2,master,inf,0.1789673279158983,true,tb
NP_003135.2,master,inf,0.4281852337999321,true,tb
NP_689647.2,master,inf,0.17320192948906946,true,tb
NP_001108446.1,master,4.804277423629929,0.0959652130285462,true,tb
NP_061862.1,master,inf,1.412000651654211,true,tb
NP_078804.2,master,6.312846725799178,0.7656670093411452,true,tb
NP_002843.2,master,inf,0.1359898632509647,true,tb
NP_005014.2,master,inf,0.663778414807596,true,tb
NP_001108104.1,master,inf,0.35420583097159714,true,tb
NP_000598.2,master,inf,0.1223466539864428,true,tb
NP_001108092.1,master,inf,0.19322258644899548,true,tb
NP_000897.3,master,9.291937692649528,0.19482271876987745,true,tb
NP_002282.2,master,inf,1.4492133358514694,true,tb
NP_002702.2,master,inf,0.6042060237454204,true,tb
NP_056342.3,master,inf,0.08957685392081409,true,tb
NP_006102.2,master,inf,0.07577509206513926,true,tb
NP_005573.2,master,inf,1.5582145462586383,true,tb
NP_001107875.1,master,inf,0.7969707848429618,true,tb
NP_001107859.1,master,13.581677767220896,0.361417111289998,true,tb
NP_861452.2,master,inf,0.6357220851737191,true,tb
NP_002039.2,master,5.987173128240513,0.474962818755539,true,tb
NP_005362.3,master,inf,0.4364632047619281,true,tb
NP_057381.3,master,inf,1.4013364793551355,true,tb
NP_057225.2,master,inf,0.2526820676345569,true,tb
NP_057110.3,master,inf,0.04400423817901261,true,tb
NP_110443.3,master,6.812973395758128,0.21850077848964905,true,tb
NP_002344.2,master,inf,0.1304122752265757,true,tb
NP_006408.3,master,inf,0.3783491196317352,true,tb
NP_002044.2,master,inf,0.13209816807386182,true,tb
NP_001107590.1,master,inf,0.012210746838292465,true,tb
NP_055246.2,master,inf,0.3240754339663339,true,tb
NP_001107580.1,master,inf,0.32996326357314154,true,tb
NP_001107579.1,master,inf,0.1676771550325913,true,tb
NP_055291.2,master,inf,0.14714103546180204,true,tb
NP_055230.2,master,inf,0.09389268529325953,true,tb
NP_036515.4,master,inf,0.5973137035498565,true,tb
NP_001107564.1,master,inf,0.2937845176807825,true,tb
NP_000597.2,master,inf,0.09890221855709112,true,tb
NP_001107008.1,master,inf,0.25075257575368165,true,tb
NP_002088.2,master,inf,0.11825808458575615,true,tb
NP_077748.3,master,inf,0.4523236752963288,true,tb
NP_001107019.1,master,4.941648958080967,0.4094829679663374,true,tb
NP_001107000.1,master,inf,0.07551127840926916,true,tb
NP_001026919.2,master,inf,0.024858198243118933,true,tb
NP_001106963.1,master,inf,0.6549917004816314,true,tb
NP_003249.3,master,inf,0.2772568004372358,true,tb
NP_005169.2,master,inf,0.6364518079086441,true,tb
NP_689850.2,master,6.84190449191575,0.1799730589211733,true,tb
NP_640335.2,master,inf,0.28992342694049195,true,tb
NP_079157.3,master,inf,0.6851397450941269,true,tb
NP_073746.2,master,5.921049849229312,0.9242235885962579,true,tb
NP_001106832.1,master,6.29910650989689,0.027151979250319924,true,tb
NP_036329.3,master,inf,0.3061847629686837,true,tb
NP_001104792.1,master,7.2133303567332785,0.027857516608763646,true,tb
NP_056526.3,master,inf,0.2464494406951631,true,tb
NP_055263.2,master,inf,0.16717858907524535,true,tb
NP_001241667.1,master,inf,0.3050710618538154,true,tb
NP_001241652.1,master,9.811549975290307,0.2305651363406469,true,tb
NP_001240752.1,master,inf,0.17704145012846498,true,tb
NP_001240653.1,master,inf,0.9926491462608009,true,tb
NP_001240605.1,master,inf,0.3813196971231726,true,tb
NP_001239541.1,master,9.211667327108811,0.3821525768836492,true,tb
NP_001239306.1,master,4.5425383532274815,0.2900368495407421,true,tb
NP_001239264.1,master,inf,0.08603477556568387,true,tb
NP_001239225.1,master,5.0010321354311635,1.0772101095575992,true,tb
NP_001239019.1,master,7.922029066870878,0.1214236938801232,true,tb
NP_001238965.1,master,inf,0.7864013531411838,true,tb
NP_001238757.1,master,11.478918581866571,0.12950694897976972,true,tb
NP_001231879.1,master,5.265209731878677,0.4395395125242439,true,tb
NP_001231878.1,master,inf,0.049829144594156105,true,tb
NP_477352.3,master,inf,0.06440675750109988,true,tb
NP_001231319.1,master,inf,0.06013873666797188,true,tb
NP_001230890.1,master,5.48879938979811,1.0243748143857092,true,tb
NP_001230891.1,master,inf,1.1397966951732978,true,tb
NP_001230724.1,master,inf,1.481480638322746,true,tb
NP_001230703.1,master,inf,0.10887634585604082,true,tb
NP_001230679.1,master,inf,0.5504734446565346,true,tb
NP_001230575.1,master,inf,0.929280052923499,true,tb
NP_061160.3,master,inf,0.6800495173830979,true,tb
NP_001229832.1,master,inf,0.1731119453793704,true,tb
NP_001229758.1,master,inf,0.02502818962912556,true,tb
NP_001229753.1,master,8.553649463423518,0.7382042515445093,true,tb
NP_061994.1,master,inf,0.4016878967004529,true,tb
NP_001229488.1,master,8.195360519968911,0.16327112488143608,true,tb
NP_663719.2,master,10.324874437543869,0.17693929160967753,true,tb
NP_001229476.1,master,7.5739163088196015,0.18191089058462465,true,tb
NP_056099.3,master,inf,0.3149712264801947,true,tb
NP_001229415.1,master,inf,0.07142431094008665,true,tb
NP_055429.2,master,inf,0.009317848768823836,true,tb
NP_001106197.1,master,13.85421922507344,0.4354146610301665,true,tb
NP_001106177.1,master,inf,0.02517529775963108,true,tb
NP_001010883.2,master,inf,0.4010472037957085,true,tb
NP_002855.2,master,inf,0.6142530888725982,true,tb
NP_055567.2,master,inf,0.12437802354773855,true,tb
NP_742067.3,master,inf,0.5164165474423539,true,tb
NP_001073922.2,master,inf,0.4742612832666208,true,tb
NP_919255.2,master,inf,0.9990001015586047,true,tb
NP_001103689.1,master,inf,0.14788882772648534,true,tb
NP_065885.2,master,inf,0.23593129722316225,true,tb
NP_940869.2,master,inf,0.2578390836218797,true,tb
NP_060113.2,master,4.441434908516347,0.4574055493233745,true,tb
NP_775754.2,master,inf,0.00472725994299509,true,tb
NP_005867.3,master,inf,0.12074504724979505,true,tb
NP_003839.2,master,inf,0.6459651291689587,true,tb
NP_775866.2,master,inf,0.3251032026120789,true,tb
NP_001099046.1,master,5.791599920071012,0.5363322911771761,true,tb
NP_001099044.1,master,7.767816094244523,0.7399850382546772,true,tb
NP_115599.2,master,inf,0.019337697823165897,true,tb
NP_001099043.1,master,inf,0.10895380140985374,true,tb
NP_079461.2,master,inf,0.3921623209755589,true,tb
NP_001099040.1,master,inf,0.10870947912316133,true,tb
NP_060479.3,master,inf,0.2219809697474288,true,tb
NP_006009.2,master,4.355263764162342,0.41764157633575344,true,tb
NP_001099026.1,master,inf,0.22113148385771766,true,tb
NP_078789.2,master,inf,0.1543867097063038,true,tb
NP_116254.4,master,inf,0.4254839987150053,true,tb
NP_078878.3,master,inf,0.03173595524635134,true,tb
NP_056473.2,master,inf,0.2120874954093671,true,tb
NP_055097.2,master,inf,0.31577060535906104,true,tb
NP_036553.2,master,inf,0.16573266681062307,true,tb
NP_940862.2,master,inf,0.13034496231536927,true,tb
NP_002584.2,master,inf,0.02453605921927088,true,tb
NP_940873.2,master,inf,0.0009218653740005289,true,tb
NP_059119.2,master,inf,0.0702465144387695,true,tb
NP_002808.3,master,14.778498511135323,1.1016236994006805,true,tb
NP_877439.3,master,inf,0.4413518231712169,true,tb
NP_620714.2,master,6.056961073663166,0.2539109516046911,true,tb
NP_065863.2,master,inf,0.003828827816608357,true,tb
NP_005553.2,master,inf,0.2987960501835978,true,tb
NP_001098669.1,master,7.9866315420787455,0.5883480045677527,true,tb
NP_001739.2,master,inf,0.1768392473151337,true,tb
NP_078851.2,master,inf,0.905493136809846,true,tb
NP_689483.3,master,inf,0.5051066060264223,true,tb
